loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
20000, 36 months,10.75%,652.41,B,B4,Curriculum Specialist,10+ years,OWN,72000,Not Verified,Fully Paid,debt_consolidation,TX,24.32,2,Dec-99,0,19,,14,0,10743,76.20%,39,w,0,Aug-18,0,20,0,178695,0,9,0,2,16,50941,65,0,0,3972,67,14100,1,0,0,2,12764,0,100.1,185,195,27,16,2,27,,18,,1,3,4,3,6,26,4,10,4,14,1,0,92.3,100,0,0,228590,61684,10100,78490
24000, 60 months,19.53%,629.6,D,D5,TOS 2,10+ years,MORTGAGE,74000,Verified,Charged Off,home_improvement,TX,21.47,1,Mar-05,0,10,,10,0,7683,78.40%,42,w,0,Aug-18,0,31,0,142183,1,4,4,7,2,34888,89,0,1,2691,87,9800,2,0,4,8,15798,114,97.8,114,131,22,2,4,46,,7,,1,2,3,2,6,29,5,9,3,10,0,4,92.9,100,0,0,157417,42571,5100,39431
35000, 36 months,16.29%,1235.52,D,D1,Sr. Security Consultant,< 1 year,MORTGAGE,175000,Source Verified,Fully Paid,credit_card,OH,15.85,0,Mar-99,1,,,22,0,73387,76.40%,47,w,0,Jul-18,0,,0,310319,2,8,0,0,35,111828,97,3,6,12048,88,96100,0,2,2,6,14105,10377,81.4,147,204,1,1,6,1,,3,,0,6,11,6,11,20,13,21,11,22,0,3,100,66.7,0,0,356802,185215,55800,115528
12000, 36 months,16.29%,423.61,D,D1,owner,10+ years,MORTGAGE,100000,Source Verified,Current,debt_consolidation,FL,11.74,0,Jun-05,1,,66,7,3,1275,16.60%,13,f,3190.66,Aug-18,0,,0,31253,3,3,2,3,2,29978,80,3,3,766,69,7700,0,2,4,6,5209,6425,16.6,129,128,3,2,1,3,,5,,0,2,2,3,7,4,4,8,2,7,0,5,100,0,3,0,45308,31253,7700,37608
6000, 36 months,10.75%,195.73,B,B4,Laser operater,< 1 year,RENT,37000,Source Verified,Fully Paid,credit_card,MI,15.57,0,Aug-09,0,,,8,0,5221,58%,15,w,0,Aug-18,0,,62,20724,2,2,1,1,6,15503,84,1,4,1200,76,9000,2,0,6,5,2591,1726,56.8,79,75,3,3,0,3,,6,,0,3,5,4,4,8,6,7,5,8,0,2,100,25,0,0,27385,20724,4000,18385
15000, 36 months,11.47%,494.43,B,B5,Sr. Technician,3 years,RENT,68000,Source Verified,Charged Off,debt_consolidation,CA,19.5,0,Sep-08,1,36,,10,0,6750,81.30%,15,w,0,Nov-17,0,36,0,42980,0,1,0,1,15,36230,,1,4,2481,81,8300,2,0,2,5,4776,140,97.5,90,51,8,8,0,18,,0,36,0,3,6,4,5,4,9,11,6,10,0,1,100,100,0,0,60367,42980,5500,52067
17500, 36 months,13.67%,595.31,C,C3,Biostatistician,2 years,RENT,46000,Source Verified,Current,credit_card,MO,38.29,0,Sep-05,0,31,,33,0,18847,62.60%,58,w,4527.23,Aug-18,0,,0,273269,1,24,0,1,23,254422,107,2,2,5988,102,30100,1,0,2,3,8540,10393,62.2,126,119,5,5,0,5,31,9,31,0,5,7,6,7,48,9,10,7,33,0,2,95.7,66.7,0,0,269059,273269,27500,238959
35000, 60 months,11.47%,769.22,B,B5,Tool designer,4 years,MORTGAGE,170000,Source Verified,Charged Off,credit_card,CA,15.4,0,Aug-98,1,39,,18,0,27756,56.60%,28,w,0,Feb-18,0,,0,623310,2,3,1,1,2,44389,57,1,4,8026,57,49000,1,5,2,5,36665,13445,47.1,135,211,4,2,2,15,,3,39,0,4,6,6,10,6,13,20,6,18,0,2,96.4,20,0,0,677506,72145,25400,78506
1500, 36 months,12.99%,50.54,C,C2,Shop Foreman,1 year,MORTGAGE,39000,Source Verified,Fully Paid,other,TN,6.09,0,Dec-08,1,60,,8,0,3476,21.50%,12,w,0,Aug-17,0,60,0,105517,2,2,0,0,87,5957,85,2,2,2669,41,16200,0,0,1,2,13190,11524,23.2,87,63,2,2,2,2,,2,,1,2,2,4,4,5,5,5,2,8,0,2,91.7,0,0,0,125293,9433,15000,6977
10000, 36 months,13.67%,340.18,C,C3,Line Operator ,2 years,RENT,25000,Source Verified,Current,credit_card,NY,17.81,0,Nov-12,0,,,11,0,10023,53.90%,11,w,2586.89,Aug-18,0,,0,10023,3,0,0,0,,0,,5,7,2365,54,18600,0,0,0,7,911,2455,76.8,,40,4,4,0,4,,19,,0,5,8,5,5,0,11,11,8,11,0,5,100,80,0,0,18600,10023,10600,0
18000, 36 months,9.16%,573.74,B,B2,Financial Aid Assistant,1 year,RENT,57252,Source Verified,Current,debt_consolidation,CA,11.93,0,Apr-05,0,,,30,0,13862,44.10%,51,w,4227.35,Aug-18,0,,0,70743,1,16,0,0,31,56881,117,2,5,6300,88,31400,0,0,1,5,2439,7214,65.1,115,131,2,2,0,2,,7,,0,4,6,7,8,31,14,20,6,30,0,2,100,28.6,0,0,80043,70743,20700,48643
15000, 60 months,9.75%,316.87,B,B3,Manager,5 years,RENT,55000,Source Verified,Current,debt_consolidation,FL,15.91,0,Sep-94,0,58,,9,0,4406,42.40%,19,w,8896.86,Aug-18,0,58,0,15046,0,2,0,2,17,10640,39,0,1,3102,40,10400,1,0,1,3,1672,1444,73.7,123,258,16,16,0,26,,11,,1,2,3,2,2,11,7,8,3,9,0,0,94.7,50,0,0,37496,15046,5500,27096
20000, 36 months,5.32%,602.3,A,A1,,n/a,OWN,115000,Not Verified,Fully Paid,credit_card,VA,16.38,0,Feb-92,1,,,13,0,20652,24.90%,56,w,0,Jun-18,0,,0,49213,0,1,0,1,21,28561,,0,2,16161,25,82900,0,0,1,3,4101,57935,26,163,289,15,15,1,15,,1,,0,2,3,8,28,10,12,45,3,13,0,0,100,12.5,0,0,132900,49213,78300,50000
27600, 60 months,10.75%,596.66,B,B4,Sales Manager,10+ years,MORTGAGE,110000,Source Verified,Current,credit_card,TX,14.27,0,Dec-85,3,,,21,0,19070,24.70%,45,w,16536.1,Aug-18,0,,0,356495,1,1,1,2,12,37425,,2,4,2780,25,77200,1,12,4,7,16976,37553,25.5,144,249,9,1,5,18,,0,,0,8,10,13,19,12,19,27,10,21,0,4,100,53.8,0,0,419413,56495,50400,42213
15000, 36 months,5.32%,451.73,A,A1,Partner,10+ years,MORTGAGE,200000,Not Verified,Current,credit_card,MN,10.43,2,Sep-91,1,10,,6,0,26408,87.40%,21,w,3107.61,Aug-18,0,10,0,684662,0,1,0,0,70,151086,,0,0,15136,87,30200,0,0,2,1,136932,3792,87.4,294,231,56,8,4,97,,6,13,2,2,2,2,7,5,3,12,2,6,2,1,84.2,100,0,0,725671,177494,30200,160910
10000, 36 months,8.39%,315.17,B,B1,Quality Technician,10+ years,MORTGAGE,45000,Not Verified,Current,debt_consolidation,OH,20.75,0,Dec-02,1,,,11,0,5163,34%,22,w,2443.69,Aug-18,0,,0,111575,2,4,1,3,6,17310,49,1,1,1999,44,15200,1,1,4,4,10143,2501,44.4,159,131,2,2,1,51,,0,,0,1,4,2,7,10,6,11,4,11,0,2,100,50,0,0,149065,22473,4500,35435
6000, 36 months,9.75%,192.9,B,B3,Product Marketing Manager,2 years,RENT,125000,Source Verified,Current,other,CA,19.87,2,Oct-03,0,2,,9,0,5998,38.40%,33,w,1488.26,Aug-18,0,,0,227003,0,5,0,0,27,221005,84,0,1,3379,76,15600,0,1,0,1,25223,9370,35.8,149,125,19,19,0,19,,,,0,2,3,3,5,24,4,8,3,9,0,0,92.9,33.3,0,0,250601,227003,14600,235001
1500, 36 months,12.99%,50.54,C,C2,Assistant Fresh Food Manager,4 years,RENT,30000,Source Verified,Fully Paid,other,FL,30.8,0,Mar-05,3,,62,17,1,4276,30.30%,36,f,0,Aug-18,0,,0,30374,3,8,4,6,5,26098,99,1,3,2490,75,14100,5,1,7,9,1787,2147,58.7,127,132,7,5,0,30,,3,,0,3,7,3,9,14,9,22,7,17,0,5,100,33.3,1,0,40378,30374,5200,26278
15000, 36 months,9.16%,478.12,B,B2,mainteance,2 years,MORTGAGE,55000,Source Verified,Fully Paid,home_improvement,NC,12.5,0,Dec-03,0,,,5,0,5626,58.60%,8,w,0,Jul-18,0,,403,96061,0,1,0,0,28,12499,58,0,2,1287,58,9600,0,0,0,2,19212,113,91.9,147,54,19,19,1,54,,17,,0,1,3,1,1,4,3,3,3,5,0,0,100,100,0,0,119833,18125,1400,21421
17600, 36 months,10.75%,574.12,B,B4,Driver/labor,10+ years,MORTGAGE,40000,Not Verified,Current,debt_consolidation,MA,11.25,0,Aug-89,0,46,,4,0,17029,81.10%,15,w,4413.2,Aug-18,0,46,175,17029,0,0,0,0,44,0,,0,0,14016,81,21000,0,2,0,1,4257,2971,85.1,126,319,94,15,3,94,,15,,1,3,3,3,4,7,4,5,3,4,0,0,93.3,33.3,0,0,21000,17029,20000,0
30000, 60 months,11.47%,659.33,B,B5,Registered Nurse,1 year,MORTGAGE,72000,Source Verified,Current,debt_consolidation,OH,22.63,0,Nov-89,2,55,,13,0,23034,46.90%,42,w,18103.12,Aug-18,0,,0,50279,1,3,0,1,24,27245,73,2,4,9727,58,49100,3,0,4,6,3868,3311,86.5,160,316,4,4,3,9,,0,,0,3,6,5,13,12,10,27,6,13,0,2,97.6,60,0,0,86640,50279,24600,37540
3000, 36 months,9.75%,96.45,B,B3,sales,< 1 year,RENT,24000,Source Verified,Fully Paid,vacation,NM,27.35,0,Jul-12,0,,,13,0,3651,16.40%,13,w,0,Jul-18,0,,0,12422,1,2,1,2,11,8771,71,6,6,2058,36,22200,1,0,2,8,956,15535,18.2,14,44,2,2,0,2,,11,,0,5,6,10,10,2,11,11,6,13,0,7,100,0,0,0,34611,12422,19000,12411
14000, 36 months,10.75%,456.69,B,B4,Owner,10+ years,MORTGAGE,80000,Source Verified,Current,credit_card,TX,15.68,0,Dec-03,0,31,,9,0,39450,70.20%,20,w,3510.39,Aug-18,0,,0,126508,1,1,2,2,4,5141,91,0,2,18819,72,56200,0,4,2,5,14056,8514,82.2,147,136,19,4,3,103,31,1,31,0,3,4,3,3,8,7,9,4,9,0,3,90,66.7,0,0,145876,44591,47700,5676
16000, 60 months,14.46%,376.12,C,C4,Fire fighter,10+ years,MORTGAGE,69000,Source Verified,Fully Paid,home_improvement,TX,23.79,0,May-05,0,80,,5,0,6909,94.60%,11,w,0,Dec-17,0,,0,205141,0,2,0,1,24,63369,79,0,1,2187,82,7300,0,6,1,2,41028,113,95.1,130,39,19,19,1,39,,12,,0,1,2,1,1,7,2,3,2,5,0,0,90.9,100,0,0,231425,70278,2300,81777
13000, 36 months,16.29%,458.91,D,D1,Coordinator,2 years,RENT,40000,Source Verified,Current,debt_consolidation,VA,25.29,0,Nov-07,0,66,,4,0,2758,91.90%,10,w,3456.58,Aug-18,0,67,0,19212,0,3,1,2,9,16454,55,0,0,2758,59,3000,0,0,1,2,4803,242,91.9,100,89,37,9,0,37,66,2,66,0,1,1,1,2,7,1,2,1,4,0,1,90,100,0,0,32840,19212,3000,29840
10000, 36 months,16.29%,353.01,D,D1,Analyst,10+ years,OWN,80000,Source Verified,Current,home_improvement,MA,26.93,0,May-92,0,24,,21,0,15139,63.30%,27,f,2658.83,Aug-18,0,25,0,42523,1,3,2,2,6,27384,62,5,18,3538,63,23900,0,0,2,20,2362,985,85.5,48,257,7,6,1,7,24,11,24,2,6,14,6,10,3,18,23,14,21,0,7,85.2,66.7,0,0,68088,42523,6800,44188
8400, 36 months,10.75%,274.02,B,B4,,n/a,OWN,24000,Not Verified,Fully Paid,debt_consolidation,GA,36.1,0,Oct-89,0,82,,15,0,23541,48.90%,27,w,0,Dec-16,0,,0,23541,1,0,0,0,73,0,,1,3,7085,49,48100,0,0,1,3,2140,14537,57,73,317,5,5,3,5,,0,82,0,5,10,6,10,1,14,22,10,15,0,1,92.3,0,0,0,48100,23541,33800,0
27000, 60 months,9.75%,570.36,B,B3,Accountant,3 years,MORTGAGE,60000,Verified,Current,credit_card,MI,23.6,0,May-82,0,,,13,0,54460,71%,33,w,16014.54,Aug-18,0,,0,101163,0,0,0,0,28,0,0,0,2,18114,71,76180,0,0,0,2,9196,10160,84,115,406,20,20,3,20,,,,0,5,10,15,15,3,10,28,9,11,0,0,100,80,0,0,128880,43615,50800,0
12000, 36 months,11.99%,398.52,C,C1,Netowrk Operations Analyst,10+ years,MORTGAGE,116500,Not Verified,Current,debt_consolidation,NJ,3.66,0,Mar-03,0,74,,5,0,18089,95.20%,14,w,2682.03,Jul-18,0,74,0,311113,1,0,0,0,,0,,1,1,10071,95,19000,0,0,1,1,62223,911,95.2,,156,4,4,5,4,74,9,74,4,3,3,3,9,0,3,9,3,5,0,1,100,66.7,0,0,351226,18089,19000,0
18625, 36 months,6.49%,570.76,A,A2,Manager,10+ years,MORTGAGE,130000,Not Verified,Current,credit_card,MI,14.66,0,May-93,1,26,,12,0,64406,92.70%,18,w,4456.66,Aug-18,0,,0,121406,1,3,1,2,12,24137,81,1,1,12318,80,133800,1,3,1,3,10117,2478,92.7,126,229,3,3,1,3,26,0,26,0,5,6,5,6,6,6,9,6,12,0,2,88.9,80,0,0,323985,99968,33800,29741
30000, 60 months,19.53%,787,D,D5,Nurse practitioner ,10+ years,MORTGAGE,130000,Source Verified,Current,debt_consolidation,OH,21.28,0,Mar-97,0,26,,23,0,25045,46.30%,36,w,19509.31,Aug-18,0,,0,187493,1,4,1,4,8,59115,77,2,4,4568,64,54100,1,0,1,8,8522,14529,44.8,151,228,5,5,3,5,,7,,0,5,12,6,9,9,17,24,12,23,0,3,97.2,16.7,0,0,254592,84160,26300,76892
9700, 36 months,14.46%,333.7,C,C4,Administrative Assistant,3 years,MORTGAGE,36726,Source Verified,Current,debt_consolidation,MO,11.9,0,Dec-04,0,,,9,0,10615,62.80%,11,w,2530.24,Aug-18,0,,0,86482,1,0,0,0,,0,,1,1,3430,63,16900,0,0,0,1,9609,4612,58.1,,48,1,1,3,1,,,,0,4,8,4,4,0,8,8,8,9,0,1,100,50,0,0,95300,10615,11000,0
7000, 36 months,9.16%,223.12,B,B2,Patrolman,4 years,MORTGAGE,46000,Not Verified,Fully Paid,debt_consolidation,IN,13.11,0,Jan-05,3,,46,7,1,1306,16.30%,19,w,0,Apr-18,0,,0,170227,1,3,0,1,21,19561,74,1,1,85,61,8000,1,0,6,3,24318,3415,2.4,134,129,3,3,2,40,,0,,2,1,2,1,5,5,3,12,2,7,0,2,84.6,0,1,0,185363,20867,3500,26465
10000, 36 months,6.49%,306.45,A,A2,Senior Code Enforcement Inspector,10+ years,RENT,65000,Source Verified,Current,debt_consolidation,CA,16.16,4,Mar-80,0,12,,5,0,5667,37.80%,28,w,2392.79,Aug-18,0,18,0,62805,0,2,0,0,37,57138,153,0,0,0,62,15000,0,1,1,0,20935,,,108,432,45,37,3,,12,11,12,3,0,1,0,8,9,3,16,1,5,1,0,63,,0,0,70065,62805,0,55065
5600, 36 months,12.99%,188.66,C,C2,Payroll Clerk,10+ years,RENT,40000,Source Verified,Fully Paid,debt_consolidation,CA,36.57,0,Nov-05,0,26,,14,0,3720,33.80%,22,f,0,Aug-18,0,,0,59494,3,2,1,3,4,55774,92,5,6,1419,83,11000,3,0,3,9,4958,3246,47.6,124,95,5,4,0,6,26,4,26,0,4,7,4,4,8,12,14,7,14,0,6,77.3,0,0,0,71559,59494,6200,60559
10000, 36 months,10.75%,326.21,B,B4,Service Provider,10+ years,MORTGAGE,90000,Verified,Current,credit_card,VA,23.63,1,Jan-99,1,16,,22,0,9677,18.90%,36,w,2507.33,Aug-18,0,34,0,238268,2,4,3,3,6,46167,73,1,1,9396,49,51100,2,0,2,4,11913,40123,19.4,206,75,2,2,3,2,,0,,2,2,2,11,14,10,16,21,2,22,0,4,88.9,9.1,0,0,325840,55844,49800,62967
15000, 60 months,26.57%,454.19,F,F5,Administrative,9 years,MORTGAGE,65500,Verified,Current,home_improvement,MN,33.47,0,Apr-00,1,75,81,17,1,12959,48.70%,24,w,10351.7,Aug-18,0,,0,134388,2,3,1,2,9,36945,70,5,9,4474,63,26600,3,0,4,11,7905,3735,71.3,68,191,4,4,1,11,,4,75,0,3,7,4,4,6,13,17,7,17,0,6,95.8,50,0,0,172062,49904,13000,53060
12000, 60 months,15.31%,287.44,C,C5,vice president,10+ years,OWN,92000,Source Verified,Fully Paid,home_improvement,IL,11.77,1,Mar-83,1,17,,10,0,34612,77.40%,19,w,0,Aug-18,0,,267,131454,2,0,0,0,110,0,,2,4,15466,77,44700,2,0,2,4,13145,204,98.9,119,396,3,3,2,222,,3,45,0,2,6,2,5,3,9,14,6,10,0,2,89.5,100,0,0,149200,34612,18500,0
13375, 60 months,15.31%,320.38,C,C5,ceo,3 years,RENT,65000,Source Verified,Charged Off,credit_card,NY,13.24,0,Mar-00,0,30,25,12,1,9264,50.90%,14,w,0,Aug-18,0,30,0,282596,1,1,1,1,2,9887,99,1,1,5361,68,18200,0,0,0,2,31400,2936,75.9,2,188,8,2,1,75,,,,1,3,3,5,6,1,7,8,3,12,0,2,92.9,50,0,0,312842,22432,12200,10000
10000, 36 months,9.16%,318.75,B,B2,Wealth Manager,< 1 year,RENT,85000,Verified,Charged Off,moving,CA,12.35,0,Apr-95,0,65,3,9,4,4507,31.50%,17,w,0,Aug-18,0,65,0,25791,1,1,0,0,28,21284,,1,6,3171,32,14300,1,1,1,6,3224,4360,47.5,115,251,4,4,0,4,,0,,1,2,4,4,7,4,8,13,4,9,0,1,94.1,50,0,4,50381,25791,8300,36081
5000, 36 months,7.39%,155.28,A,A4,Flight Attendant,2 years,RENT,43500,Verified,Charged Off,credit_card,FL,11.72,0,Sep-82,1,57,74,5,2,2456,32.30%,24,w,0,Aug-18,0,57,530,6083,1,1,0,1,14,3627,55,1,2,1875,43,7600,0,0,2,3,1217,3988,34.6,172,402,4,4,3,39,,4,74,3,2,4,2,3,5,4,14,4,5,0,1,87,0,1,0,14209,6083,6100,6609
10000, 36 months,11.47%,329.62,B,B5,parts sales,10+ years,MORTGAGE,55000,Source Verified,Fully Paid,other,NC,11.02,0,Nov-83,1,32,,6,0,4432,73.90%,16,w,0,Jun-18,0,33,0,46363,3,1,1,2,6,13286,95,2,3,2150,88,6000,0,0,2,5,7727,1568,73.9,106,388,3,3,1,3,32,4,32,4,4,4,4,6,6,4,9,4,6,0,3,68.7,75,0,0,57413,17718,6000,14040
16000, 36 months,6.97%,493.82,A,A3,Owner,10+ years,MORTGAGE,65000,Source Verified,Current,credit_card,MO,20.9,1,Dec-98,0,11,,12,0,19720,47.40%,17,w,3849.05,Aug-18,1,11,0,50486,0,2,0,2,21,30766,54,0,2,6752,48,41600,3,0,0,4,4207,7460,70,60,207,13,13,0,20,,13,,1,5,7,5,6,3,10,13,7,12,1,0,94.1,60,0,0,83780,50486,24900,42180
16000, 60 months,13.67%,369.57,C,C3,Senior Client Associate,7 years,MORTGAGE,85000,Not Verified,Fully Paid,credit_card,NY,12.3,0,Oct-97,0,,,19,0,35308,46.30%,34,w,0,Aug-17,0,,0,374019,1,0,2,3,11,0,,0,3,9184,46,80400,3,0,3,7,20779,30960,51.3,171,221,19,5,4,19,,3,,0,9,12,11,18,4,18,26,12,19,0,3,100,18.2,0,0,420400,35308,59200,0
24000, 60 months,11.99%,533.75,C,C1,Vice principal,10+ years,MORTGAGE,71000,Not Verified,Charged Off,debt_consolidation,FL,15.69,1,Jan-92,0,5,,17,0,33849,76.20%,23,w,0,Dec-17,0,68,0,321991,0,2,0,1,20,6431,37,2,3,4037,65,44400,0,2,0,4,20124,1253,84.3,56,290,9,9,2,9,,,5,1,3,12,3,5,2,14,19,12,17,0,2,91.3,100,0,0,361895,40280,8000,17495
28000, 36 months,15.31%,974.89,C,C5,ASSISTANT CONTROLLER,1 year,RENT,120000,Source Verified,Charged Off,debt_consolidation,CA,15,0,Jul-01,3,,,26,0,32722,45.90%,33,w,0,Nov-17,0,,0,69049,2,7,0,1,20,36327,80,4,8,10032,59,71300,0,0,4,9,2762,29192,48.5,133,176,4,4,0,4,,3,,0,13,17,14,14,8,19,25,17,26,0,4,100,14.3,0,0,116648,69049,56700,45348
11425, 36 months,19.53%,421.87,D,D5,Nurse,5 years,RENT,26000,Source Verified,Fully Paid,major_purchase,FL,35.56,0,Sep-08,0,,,11,0,2096,7.20%,18,f,0,Dec-17,0,,305,13148,1,5,0,1,23,11052,40,1,5,1576,23,29100,1,0,0,6,1195,19754,9.4,90,86,4,4,0,20,,23,,0,3,4,3,5,10,6,8,4,11,0,1,94.4,0,0,0,56880,13148,21800,27780
13500, 36 months,5.32%,406.55,A,A1,,n/a,MORTGAGE,50000,Source Verified,Current,credit_card,AZ,7.35,0,Apr-02,0,,,7,0,13723,35.20%,13,w,3188.44,Aug-18,0,,0,116463,0,0,0,0,42,0,,1,2,3962,35,39000,0,0,0,2,16638,24277,36.1,42,103,7,7,3,7,,13,,0,5,5,5,6,1,6,9,5,7,0,1,100,20,0,0,150557,13723,38000,0
10000, 36 months,9.16%,318.75,B,B2,Sales Representative,< 1 year,OWN,50000,Not Verified,Fully Paid,debt_consolidation,TX,22.25,0,Jan-76,2,,25,9,1,8887,52.90%,35,w,0,Aug-18,0,,0,20715,3,3,1,1,7,11828,42,3,5,4329,46,16800,0,0,2,6,2589,7059,53.3,152,482,2,2,7,2,,3,,0,4,5,4,13,5,6,22,5,8,0,4,100,0,1,0,45127,20715,15100,28327
6000, 36 months,11.47%,197.78,B,B5,,n/a,RENT,25000,Source Verified,Current,moving,CA,24.15,0,Dec-05,0,,81,8,1,6637,48.40%,15,w,1517.02,Aug-18,0,,0,8741,0,1,0,0,54,2104,13,0,3,3986,29,13700,0,0,0,3,1093,1663,80,54,123,17,17,0,17,,16,,0,3,3,3,8,1,7,14,3,8,0,0,100,66.7,1,0,30250,8741,8300,16550
9000, 36 months,16.29%,317.71,D,D1,Store Manager,< 1 year,OWN,41000,Source Verified,Fully Paid,debt_consolidation,CA,20.64,0,Nov-87,0,43,,6,0,35239,84.40%,11,w,0,Oct-17,0,43,0,35239,0,0,0,0,,0,,0,1,18711,84,43200,0,0,0,1,5873,706,98,,340,24,24,1,120,,,,1,3,5,3,4,0,6,10,5,6,0,0,90,100,0,0,43200,35239,35800,0
14000, 36 months,5.32%,421.61,A,A1,Physician,10+ years,RENT,240000,Source Verified,Current,debt_consolidation,CA,12.31,1,Oct-96,0,12,,9,0,12296,30.80%,36,w,3314.61,Aug-18,0,46,0,250833,0,2,0,0,54,238537,,0,1,7804,31,39900,1,0,1,1,35833,27604,30.8,182,233,24,24,0,24,,6,,2,3,3,5,15,16,7,20,3,9,0,0,90.9,20,0,0,283488,250833,39900,243588
12000, 60 months,13.67%,277.18,C,C3,Patent Engineer,< 1 year,RENT,65000,Source Verified,Fully Paid,debt_consolidation,NY,22.41,0,May-99,1,,,33,0,11160,35.80%,62,w,0,Apr-18,0,,0,195089,1,17,0,2,14,183929,98,2,4,3913,83,31200,1,0,1,6,5912,16007,38.7,187,202,4,4,0,4,,4,,0,7,9,10,12,43,16,19,9,33,0,2,100,10,0,0,215084,195089,26100,183884
3150, 36 months,9.16%,100.41,B,B2,Telecommunications ,10+ years,RENT,60000,Source Verified,Fully Paid,other,NJ,11.7,0,Jun-94,0,26,,4,0,448,26.40%,13,w,0,Aug-18,0,26,0,2975,1,2,1,2,5,2357,15,0,0,448,15,1700,0,0,0,2,744,1252,26.4,153,225,34,5,0,125,,,26,0,1,1,1,1,9,1,3,1,4,0,1,84.6,0,0,0,19590,2975,1700,15834
5800, 36 months,11.47%,191.18,B,B5,shipping,2 years,RENT,21000,Source Verified,Current,debt_consolidation,TX,16.91,1,Jan-02,0,2,,5,0,4416,63.10%,10,w,1465.62,Aug-18,0,2,0,10934,0,1,0,0,73,1972,147,1,2,3957,85,7000,1,0,0,2,2187,605,87.9,88,170,11,11,0,23,,18,,1,2,3,2,4,3,3,6,3,4,1,1,90,50,0,0,12886,10934,5000,1340
40000, 60 months,11.47%,879.11,B,B5,Sr Director,2 years,MORTGAGE,180000,Verified,Current,credit_card,GA,14.91,0,Jan-91,0,49,,14,0,106002,47.50%,22,w,24137.38,Aug-18,0,,0,550572,0,2,0,2,15,56888,80,0,1,24869,53,161900,1,0,0,3,39327,40168,52.1,156,302,20,15,5,89,,15,,0,5,8,5,6,3,10,14,8,14,0,0,95.5,20,0,0,658864,162890,83900,67300
7250, 36 months,13.67%,246.63,C,C3,REGISTERED NURSE,3 years,MORTGAGE,72000,Source Verified,Fully Paid,debt_consolidation,IN,23.93,1,Jan-85,0,20,70,12,1,12220,65%,24,w,0,Aug-17,0,20,0,366483,1,2,1,3,3,40343,92,1,1,3694,84,18800,0,0,1,4,30540,997,90.1,132,374,8,3,4,59,,9,,3,3,5,3,4,8,9,12,5,12,1,2,83.3,100,0,1,374306,52563,10100,43666
24000, 36 months,9.75%,771.6,B,B3,C&C MACHINE OPERATOR,5 years,MORTGAGE,50000,Verified,Charged Off,debt_consolidation,TN,24.46,0,Aug-93,0,,,8,0,15702,54.10%,14,w,0,May-18,0,,0,93535,0,1,0,1,18,30356,,0,1,6995,54,29000,0,0,0,4,13362,10125,49.4,18,271,24,18,2,24,,18,,0,4,5,4,8,1,6,11,5,8,0,0,100,25,0,0,113715,46058,20000,36715
11200, 60 months,19.53%,293.82,D,D5,Gang boss set painter,10+ years,OWN,97000,Source Verified,Current,credit_card,CA,34.49,0,May-97,0,,,18,0,29313,52.30%,22,w,7283.24,Aug-18,0,,0,267679,2,3,0,1,13,129207,61,3,3,10127,56,56000,0,3,1,4,15746,16685,54.4,108,226,0,0,1,0,,12,,0,6,11,8,8,5,14,16,11,18,0,3,100,50,0,0,344952,158520,36600,161318
35000, 60 months,11.99%,778.38,C,C1,Service Person,10+ years,MORTGAGE,89000,Source Verified,Current,debt_consolidation,KS,19.66,2,Oct-93,0,0,,8,0,44720,73.70%,17,w,20583.16,Aug-18,0,,0,115900,0,1,0,1,21,6959,81,0,0,16006,75,60700,0,0,0,1,14488,7275,82,135,269,28,21,2,28,0,,0,0,4,6,2,8,4,6,11,6,6,0,0,88.2,75,0,0,141279,51679,40500,8579
20000, 36 months,14.46%,688.03,C,C4,agent,10+ years,RENT,100000,Not Verified,Current,credit_card,CA,29.5,0,Mar-91,0,,,15,0,37884,69.50%,22,w,5217.35,Aug-18,0,,0,64131,0,3,0,0,27,26247,16,0,5,7382,54,54500,0,2,0,5,4581,11952,73,140,300,16,16,0,16,,16,,0,8,10,9,10,5,11,16,10,15,0,0,100,77.8,0,0,114722,64131,44300,60222
